,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
386,29,5,134152,15,9,2,3,3,1,0,0,0,40,28, <=50K
387,44,5,162028,1,10,1,2,2,1,1,0,2415,6,28, >50K
388,19,5,25429,1,10,0,2,5,1,1,0,0,16,28, <=50K
389,19,5,232392,15,9,0,5,4,1,1,0,0,40,28, <=50K
390,35,5,220098,15,9,1,5,2,1,1,0,0,40,28, >50K
391,27,5,301302,4,13,0,13,3,1,0,0,0,50,28, <=50K
392,46,1,277946,2,12,2,13,3,1,0,0,0,40,28, <=50K
393,34,4,98101,4,13,1,8,1,1,0,7688,0,45,36, >50K
394,34,5,196164,15,9,0,5,3,1,1,0,0,35,28, <=50K
395,44,5,115562,1,10,1,7,1,1,0,0,0,40,28, <=50K
396,45,5,96975,1,10,5,9,0,1,1,0,0,40,28, <=50K
397,20,3,137300,15,9,0,10,4,1,1,0,0,35,28, <=50K
398,25,5,86872,4,13,1,8,1,1,0,0,0,55,28, >50K
399,52,0,132178,4,13,1,8,1,1,0,0,0,50,28, >50K
400,20,5,416103,1,10,0,9,5,1,0,0,0,40,28, <=50K
401,28,5,108574,1,10,0,5,3,1,1,0,0,40,28, <=50K
402,50,4,288353,4,13,1,1,1,1,0,0,0,40,28, >50K
403,34,5,227689,6,11,5,7,3,1,1,0,0,64,28, <=50K
404,28,5,166481,0,4,1,9,1,2,0,0,2179,40,21, <=50K
405,41,5,445382,11,14,1,8,1,1,0,0,1977,65,28, >50K
406,28,5,110145,15,9,1,2,1,1,0,0,0,40,28, <=50K
407,46,1,317253,15,9,1,13,1,1,0,0,0,25,28, <=50K
408,28,3,123147,1,10,1,10,2,1,1,0,1887,40,28, >50K
409,32,5,364657,1,10,1,8,1,1,0,0,0,50,28, <=50K
410,41,6,42346,1,10,5,5,3,4,1,0,0,24,28, <=50K
411,24,5,241951,15,9,0,9,0,4,1,0,0,40,28, <=50K
412,33,5,118500,1,10,5,8,0,1,1,0,0,40,28, <=50K
413,46,5,188386,7,16,1,8,1,1,0,15024,0,60,28, >50K
414,31,4,1033222,1,10,1,3,1,1,0,0,0,40,28, <=50K
415,35,5,92440,9,8,5,13,3,1,0,0,0,50,28, >50K
416,52,5,190762,8,2,1,3,1,1,0,0,0,40,27, <=50K
417,30,5,426017,12,7,0,5,5,1,1,0,0,19,28, <=50K
418,34,6,243867,12,7,2,3,3,4,0,0,0,40,28, <=50K
419,34,4,240283,15,9,5,11,0,1,1,0,0,40,28, <=50K
420,20,5,61777,1,10,1,0,1,1,0,0,0,30,28, <=50K
421,17,5,175024,12,7,0,9,5,1,0,2176,0,18,28, <=50K
422,32,4,92003,4,13,1,8,2,1,1,0,0,40,28, >50K
423,29,5,188401,15,9,5,12,3,1,0,0,0,40,28, <=50K
424,33,5,228528,13,6,0,13,0,1,1,0,0,35,28, <=50K
425,25,5,133373,15,9,1,11,1,1,0,0,0,60,28, <=50K
426,36,8,255191,11,14,0,14,3,1,0,0,1408,40,28, <=50K
427,23,5,204653,15,9,0,9,3,1,0,0,0,72,39, <=50K
428,63,0,222289,15,9,1,8,1,1,0,0,0,40,28, >50K
429,47,6,287480,11,14,1,14,1,1,0,0,0,40,28, <=50K
430,80,3,107762,15,9,4,10,3,1,0,0,0,24,28, <=50K
431,17,3,202521,12,7,0,10,5,1,0,0,0,40,28, <=50K
432,40,1,204116,4,13,3,14,3,1,1,2174,0,40,28, <=50K
433,30,5,29662,2,12,1,5,2,1,1,0,0,25,28, >50K
434,27,5,116358,1,10,0,13,5,3,0,0,1980,40,38, <=50K
435,33,5,208405,11,14,1,14,1,1,0,0,0,50,28, >50K
436,34,6,284843,15,9,0,12,3,4,0,594,0,60,28, <=50K
437,34,6,117018,1,10,0,1,3,1,1,0,0,40,28, <=50K
438,23,5,81281,1,10,1,2,1,1,0,0,0,40,28, <=50K
439,42,6,340148,1,10,1,2,2,1,1,0,0,40,28, <=50K
440,29,5,363425,4,13,0,14,3,1,0,0,0,40,28, <=50K
441,45,5,45857,15,9,5,2,3,1,1,0,0,28,28, <=50K
442,24,8,191073,15,9,0,4,5,1,0,0,0,40,28, <=50K
443,44,5,116632,1,10,1,14,1,1,0,0,0,40,28, >50K
444,27,5,405855,5,5,0,13,4,1,0,0,0,40,27, <=50K
445,20,5,298227,1,10,0,0,3,1,0,0,0,35,28, <=50K
446,44,5,290521,15,9,4,8,0,4,1,0,0,40,28, <=50K
447,51,5,56915,15,9,1,13,1,0,0,0,0,40,28, <=50K
448,20,5,146538,15,9,1,3,1,1,0,0,0,40,28, <=50K
449,17,3,258872,12,7,0,10,5,1,1,0,0,5,28, <=50K
450,19,5,206399,15,9,0,3,5,4,1,0,0,40,28, <=50K
451,45,0,197332,1,10,1,13,1,1,0,0,0,55,28, >50K
452,60,5,245062,15,9,1,13,1,1,0,0,0,40,28, >50K
453,42,5,197583,2,12,1,8,1,4,0,0,0,40,36, >50K
454,44,1,234885,15,9,1,0,2,1,1,0,0,40,28, >50K
455,40,5,72887,6,11,1,3,1,3,0,0,0,40,28, >50K
456,30,5,180374,15,9,1,8,2,1,1,0,0,40,28, <=50K
457,38,5,351299,1,10,1,11,1,4,0,0,0,50,28, <=50K
458,23,5,54012,15,9,1,11,1,1,0,0,0,60,28, <=50K
459,32,3,115745,1,10,1,10,1,1,0,0,0,40,28, <=50K
460,44,5,116632,2,12,0,12,5,1,0,0,0,40,28, <=50K
461,54,6,288825,15,9,1,11,1,4,0,0,0,40,28, <=50K
462,32,5,132601,4,13,1,14,1,1,0,0,0,50,28, <=50K
463,50,5,193374,8,2,3,13,0,1,0,0,0,40,28, <=50K
464,24,5,170070,4,13,0,7,3,1,1,0,0,20,28, <=50K
465,37,5,126708,15,9,1,2,2,1,1,0,0,60,28, <=50K
466,52,5,35598,15,9,5,11,0,1,0,0,0,40,28, <=50K
467,38,5,33983,1,10,1,11,1,1,0,0,0,40,28, <=50K
468,49,5,192776,11,14,1,8,1,1,0,0,1977,45,28, >50K
469,30,5,118551,4,13,1,7,2,1,1,0,0,16,28, >50K
470,60,5,201965,1,10,0,14,0,1,0,0,0,40,28, >50K
471,22,3,139883,1,10,0,10,5,1,0,0,0,40,28, <=50K
472,35,5,285020,15,9,0,13,3,1,0,0,0,40,28, <=50K
473,30,5,303990,15,9,0,11,3,1,0,0,0,60,28, <=50K
474,67,5,49401,6,11,5,5,3,1,1,0,0,24,28, <=50K
475,46,5,279196,4,13,0,13,3,1,1,0,0,40,28, <=50K
476,17,5,211870,5,5,0,5,3,1,0,0,0,6,28, <=50K
477,22,5,281432,1,10,0,9,5,1,0,0,0,30,28, <=50K
478,27,5,161155,13,6,0,5,3,1,0,0,0,40,28, <=50K
479,23,5,197904,15,9,0,5,0,1,1,0,0,35,28, <=50K
480,33,5,111746,2,12,1,13,1,1,0,0,0,45,23, <=50K
481,43,1,170721,1,10,1,13,1,1,0,0,0,20,28, <=50K
482,28,4,70100,4,13,0,14,3,1,0,0,0,20,28, <=50K
483,41,5,193626,15,9,3,13,0,1,1,0,0,40,28, <=50K
484,52,3,271749,9,8,0,10,4,4,0,594,0,40,28, <=50K
485,25,5,189775,1,10,3,2,5,4,1,0,0,20,28, <=50K
486,63,3,401531,8,2,1,10,1,1,0,0,0,35,28, <=50K
487,59,6,286967,15,9,1,11,1,1,0,0,0,45,28, <=50K
488,45,6,164427,4,13,5,14,0,1,1,0,0,40,28, <=50K
489,38,5,91039,4,13,1,0,1,1,0,15024,0,60,28, >50K
490,40,5,347934,15,9,0,5,3,1,1,0,0,35,28, <=50K
491,46,8,371373,15,9,5,2,3,1,0,0,0,40,28, <=50K
492,35,5,32220,2,12,0,8,3,1,1,0,0,60,28, <=50K
493,34,5,187251,15,9,5,14,0,1,1,0,0,25,28, <=50K
494,33,5,178107,4,13,0,13,5,1,0,0,0,20,28, <=50K
495,41,5,343121,15,9,5,2,0,1,1,0,0,36,28, <=50K
496,20,5,262749,1,10,0,3,5,1,0,0,0,40,28, <=50K
497,23,5,403107,3,3,0,5,5,1,0,0,0,40,29, <=50K
498,26,5,64293,1,10,0,14,3,1,1,0,0,35,28, <=50K
499,72,3,303588,15,9,1,10,1,1,0,0,0,20,28, <=50K
500,23,6,324960,15,9,0,12,3,1,0,0,0,40,40, <=50K
501,62,6,114060,15,9,1,11,1,1,0,0,0,40,28, <=50K
502,52,5,48925,1,10,1,2,1,1,0,0,0,40,28, <=50K
503,58,5,180980,1,10,5,5,0,1,1,0,0,42,14, <=50K
504,25,5,181054,4,13,0,0,3,1,1,0,0,40,28, <=50K
505,24,5,388093,4,13,0,8,3,4,0,0,0,40,28, <=50K
506,19,5,249609,1,10,0,1,5,1,0,0,0,8,28, <=50K
507,43,5,112131,1,10,1,8,1,1,0,0,0,40,28, <=50K
508,47,6,543162,15,9,2,2,0,4,1,0,0,40,28, <=50K
509,39,5,91996,15,9,5,5,0,1,1,0,0,40,28, <=50K
510,49,5,141944,6,11,3,9,0,1,0,0,1380,42,28, <=50K
511,53,3,251804,3,3,4,10,0,4,1,0,0,30,28, <=50K
512,32,5,37070,6,11,0,13,3,1,0,0,0,45,28, <=50K
513,34,5,337587,1,10,1,14,1,1,0,0,0,50,28, >50K
514,28,5,189346,15,9,5,13,3,1,0,0,0,45,28, <=50K
515,57,3,222216,6,11,4,10,0,1,1,0,0,38,28, <=50K
516,25,5,267044,1,10,0,2,3,0,1,0,0,20,28, <=50K
517,20,3,214635,1,10,0,10,5,1,0,0,0,24,28, <=50K
518,21,3,204226,1,10,0,10,0,1,1,0,0,35,28, <=50K
519,34,5,108116,4,13,1,14,1,1,0,0,0,50,28, >50K
520,38,0,99146,4,13,1,8,1,1,0,15024,0,80,28, >50K
521,50,5,196232,15,9,1,8,1,1,0,7688,0,50,28, >50K
522,24,6,248344,1,10,5,9,3,4,0,0,0,50,28, <=50K
523,37,6,186035,1,10,1,7,1,1,0,0,0,45,28, >50K
524,44,5,177905,1,10,5,3,0,1,0,0,0,58,28, >50K
525,28,5,85812,1,10,1,0,2,1,1,0,0,40,28, <=50K
526,42,5,221172,4,13,1,8,1,1,0,0,0,40,28, >50K
527,74,5,99183,1,10,5,2,3,1,1,0,0,9,28, <=50K
528,38,1,190387,15,9,1,13,1,1,0,0,0,50,28, <=50K
529,44,1,202692,11,14,1,14,1,1,0,0,0,40,28, <=50K
530,44,5,109339,12,7,5,3,0,2,1,0,0,46,21, <=50K
531,26,5,108658,15,9,0,3,3,1,0,0,0,40,28, <=50K
532,36,5,197202,15,9,1,5,1,4,0,0,0,40,28, <=50K
533,41,5,101739,2,12,1,8,2,1,1,0,0,50,28, >50K
534,67,5,231559,10,15,1,14,1,1,0,20051,0,48,28, >50K
535,39,6,207853,9,8,1,7,1,1,0,0,0,50,28, <=50K
536,57,5,190942,8,2,4,6,3,4,1,0,0,30,28, <=50K
537,29,5,102345,6,11,2,13,3,1,0,0,0,40,28, <=50K
538,31,0,41493,4,13,0,12,3,1,1,0,0,45,28, <=50K
539,34,3,190027,15,9,0,10,0,4,1,0,0,40,28, <=50K
540,44,5,210525,1,10,1,11,1,1,0,0,0,40,28, <=50K
541,29,5,133937,7,16,0,14,5,1,0,0,0,40,28, <=50K
542,30,5,237903,1,10,0,9,0,1,1,0,0,40,28, <=50K
543,27,5,163862,15,9,0,11,3,1,0,0,0,40,28, <=50K
544,27,5,201872,1,10,1,0,1,1,0,0,0,50,28, <=50K
545,32,5,84179,15,9,0,9,3,1,1,0,0,45,28, <=50K
546,58,5,51662,13,6,1,5,2,1,1,0,0,8,28, <=50K
547,35,6,233327,1,10,1,1,1,1,0,0,0,40,28, <=50K
548,21,5,259510,15,9,0,9,5,1,0,0,0,36,28, <=50K
549,28,5,184831,1,10,0,13,0,1,0,0,0,40,28, <=50K
550,46,1,245724,1,10,5,8,3,1,0,0,0,50,28, <=50K
551,36,1,27053,15,9,2,5,0,1,1,0,0,40,28, <=50K
552,72,5,205343,12,7,4,2,0,1,1,0,0,40,28, <=50K
553,35,5,229328,15,9,1,3,2,4,1,0,0,40,28, <=50K
554,33,8,319560,6,11,5,13,0,4,1,0,0,40,28, >50K
555,69,5,136218,12,7,0,3,3,1,1,0,0,40,28, <=50K
556,35,5,54576,15,9,1,3,1,1,0,0,0,40,28, <=50K
557,31,5,323069,15,9,2,2,0,1,1,0,0,20,36, <=50K
558,34,5,148291,15,9,1,7,2,1,1,0,0,32,28, <=50K
559,30,5,152453,12,7,1,5,1,1,0,0,0,40,27, <=50K
560,28,5,114053,4,13,0,11,3,1,0,0,0,55,28, <=50K
561,54,5,212960,4,13,1,0,1,1,0,0,0,35,28, >50K
562,47,5,264052,1,10,1,14,1,1,0,0,0,50,28, >50K
563,24,5,82804,15,9,0,9,0,4,1,0,0,40,28, <=50K
564,52,1,334273,4,13,1,14,1,1,0,0,0,60,28, >50K
565,20,5,27337,15,9,0,9,5,0,0,0,0,48,28, <=50K
566,43,0,188436,11,14,1,8,1,1,0,5013,0,45,28, <=50K
567,45,5,433665,0,4,2,5,0,1,1,0,0,40,27, <=50K
568,29,1,110663,15,9,2,13,3,1,0,0,0,35,28, <=50K
569,47,5,87490,11,14,5,8,0,1,0,0,0,42,28, <=50K
570,24,5,354351,15,9,0,13,5,1,0,0,0,40,28, <=50K
571,51,5,95469,15,9,1,14,1,1,0,0,0,40,28, <=50K
572,17,5,242718,12,7,0,0,5,1,0,0,0,12,28, <=50K
573,37,5,22463,6,11,1,13,1,1,0,0,1977,40,28, >50K
574,27,5,158156,7,16,0,14,3,1,1,0,0,70,28, <=50K
575,29,5,350162,4,13,1,8,2,1,0,0,0,40,28, >50K
576,18,3,165532,9,8,0,10,5,1,0,0,0,25,28, <=50K
577,36,1,28738,2,12,5,0,0,1,1,0,0,35,28, <=50K
578,58,6,283635,4,13,0,14,3,1,1,0,0,40,28, <=50K
579,26,1,86646,1,10,1,13,1,1,0,0,0,45,28, <=50K
580,65,3,195733,1,10,1,10,1,1,0,0,0,30,28, >50K
581,57,5,69884,15,9,1,0,1,1,0,0,0,40,28, >50K
582,59,5,199713,15,9,1,13,1,1,0,0,0,40,28, <=50K
583,27,5,181659,15,9,1,3,1,1,0,0,0,40,28, <=50K
584,31,1,340939,4,13,0,7,3,1,0,0,0,40,28, <=50K
585,21,5,197747,1,10,0,0,5,1,1,0,0,24,28, <=50K
586,29,5,34292,1,10,0,2,3,1,0,0,0,60,28, <=50K
587,18,5,156764,12,7,0,5,5,1,0,0,0,40,28, <=50K
588,52,5,25826,13,6,1,13,1,1,0,0,1887,47,28, >50K
589,57,0,103948,4,13,5,14,3,1,0,0,0,80,28, <=50K
590,42,3,137390,15,9,1,10,1,1,0,0,0,40,28, <=50K
591,55,3,105138,15,9,1,10,2,3,1,0,0,40,28, <=50K
592,60,5,39352,0,4,0,11,3,1,0,0,0,48,28, >50K
593,31,5,168387,4,13,1,14,1,1,0,7688,0,40,31, >50K
594,23,5,117789,4,13,0,2,5,1,1,0,0,40,28, <=50K
595,27,5,267147,15,9,0,0,5,1,0,0,0,40,28, <=50K
596,23,3,99399,1,10,0,10,0,0,1,0,0,25,28, <=50K
597,42,1,214242,10,15,1,14,1,1,0,0,1902,50,28, >50K
598,25,5,200408,1,10,0,7,3,1,0,2174,0,40,28, <=50K
599,49,5,136455,4,13,0,14,3,1,1,0,0,45,28, <=50K
600,32,5,239824,4,13,0,7,3,1,0,0,0,40,28, <=50K
601,19,5,217039,1,10,0,2,5,1,0,0,0,28,28, <=50K
602,60,5,51290,0,4,5,5,3,1,1,0,0,40,28, <=50K
603,42,6,175674,5,5,1,5,1,1,0,0,0,40,28, <=50K
604,35,1,194404,2,12,0,12,3,1,0,0,0,40,28, <=50K
605,48,5,45612,15,9,0,2,0,4,1,0,0,37,28, <=50K
606,51,5,410114,11,14,1,13,1,1,0,0,0,40,28, >50K
607,29,5,182521,15,9,0,13,3,0,0,0,0,40,28, <=50K
608,36,6,339772,15,9,2,8,3,4,0,0,0,40,28, <=50K
609,17,5,169658,13,6,0,5,5,1,1,0,0,21,28, <=50K
610,52,5,200853,11,14,5,14,3,1,1,6849,0,60,28, <=50K
611,24,5,247564,15,9,0,13,3,1,0,0,0,40,28, <=50K
612,24,5,249909,15,9,1,9,1,1,0,0,0,50,28, <=50K
613,26,6,208122,4,13,0,14,5,1,0,1055,0,40,28, <=50K
614,27,5,109881,4,13,0,5,5,1,1,0,0,20,28, <=50K
615,39,5,207824,15,9,0,9,5,1,0,0,0,60,28, <=50K
616,30,5,369027,15,9,1,11,1,4,0,0,0,45,28, <=50K
617,50,1,114117,15,9,1,8,1,1,0,0,0,32,28, <=50K
618,52,0,51048,4,13,1,0,1,1,0,0,0,55,28, <=50K
619,46,5,102388,10,15,1,14,1,1,0,15024,0,45,28, >50K
620,23,5,190483,4,13,0,0,5,1,1,0,0,20,28, <=50K
621,45,5,462440,12,7,4,5,3,4,1,0,0,20,28, <=50K
622,65,5,109351,5,5,4,6,0,4,1,0,0,24,28, <=50K
623,29,5,34383,6,11,1,11,1,1,0,0,0,55,28, <=50K
624,47,5,241832,5,5,3,9,0,1,0,0,0,40,29, <=50K
625,30,5,124187,15,9,0,12,5,4,0,0,0,60,28, <=50K
626,34,5,153614,15,9,1,0,1,1,0,0,0,45,28, >50K
627,38,1,267556,15,9,1,0,1,1,0,0,0,64,28, <=50K
628,33,5,205469,1,10,1,8,1,1,0,0,0,40,28, >50K
629,49,5,268090,4,13,1,0,1,1,0,0,0,26,28, >50K
630,47,1,165039,1,10,0,5,0,4,1,0,0,40,28, <=50K
631,49,6,120451,13,6,2,5,0,4,1,0,0,40,28, <=50K
632,43,5,154374,1,10,1,13,1,1,0,15024,0,60,28, >50K
633,30,5,103649,4,13,1,2,2,4,1,0,0,40,28, >50K
634,58,1,35723,15,9,1,13,1,1,0,0,0,60,28, <=50K
635,19,5,262601,15,9,0,5,5,1,1,0,0,14,28, <=50K
636,21,5,226181,4,13,0,9,3,1,0,0,0,40,28, <=50K
637,33,5,175697,4,13,1,8,1,1,0,15024,0,60,28, >50K
638,47,0,248145,3,3,1,11,1,1,0,0,0,50,1, <=50K
639,52,1,289436,7,16,1,14,1,1,0,0,0,60,28, >50K
640,26,5,75654,15,9,5,13,3,1,0,0,0,55,28, <=50K
641,60,5,199378,15,9,1,13,1,1,0,0,0,40,28, <=50K
642,21,5,160968,1,10,0,9,5,1,0,0,0,40,28, <=50K
643,36,5,188563,1,10,1,0,1,1,0,5178,0,50,28, >50K
644,31,5,55849,1,10,1,13,1,1,0,0,0,45,28, <=50K
645,50,0,195322,7,16,2,14,3,1,0,0,0,40,28, >50K
646,31,6,402089,15,9,5,2,0,1,1,0,0,40,28, <=50K
647,71,5,78277,15,9,1,13,1,1,0,0,0,15,28, <=50K
648,58,3,158611,15,9,1,10,1,1,0,0,0,50,28, <=50K
649,30,4,169496,4,13,1,7,1,1,0,0,0,40,28, >50K
650,20,5,130959,1,10,0,5,5,1,0,0,0,20,28, <=50K
651,24,5,556660,15,9,0,8,4,1,0,4101,0,50,28, <=50K
652,35,5,292472,7,16,1,14,1,3,0,0,0,40,5, >50K
653,38,4,143774,1,10,2,8,3,1,1,0,0,45,28, <=50K
654,27,5,288341,15,9,0,3,5,1,1,0,0,32,28, <=50K
655,29,4,71592,1,10,0,2,0,3,1,0,0,40,38, <=50K
656,70,3,167358,5,5,4,10,0,1,1,1111,0,15,28, <=50K
657,34,5,106742,15,9,1,13,1,1,0,0,0,45,28, <=50K
658,44,5,219288,0,4,1,13,1,1,0,0,0,35,28, <=50K
659,43,5,174524,15,9,1,3,1,1,0,0,0,40,28, >50K
660,44,1,335183,9,8,1,9,1,4,0,0,0,40,28, >50K
661,35,5,261293,11,14,0,0,3,1,0,0,0,60,28, <=50K
662,27,5,111900,1,10,0,14,3,1,0,0,0,40,28, <=50K
663,43,6,194360,11,14,0,14,3,1,0,0,0,38,28, <=50K
664,20,5,81145,1,10,0,0,3,1,1,0,0,25,28, <=50K
665,42,5,341204,2,12,5,14,0,1,1,8614,0,40,28, >50K
666,27,4,249362,1,10,1,11,1,1,0,3411,0,40,28, <=50K
667,42,5,247019,15,9,1,13,1,4,0,0,0,40,28, >50K
668,20,3,114746,12,7,3,10,5,3,1,0,1762,40,30, <=50K
669,24,5,172146,5,5,0,3,3,1,0,0,1721,40,28, <=50K
670,48,8,110457,1,10,5,8,3,1,0,0,0,40,28, <=50K
671,17,3,80077,12,7,0,10,5,1,1,0,0,20,28, <=50K
672,17,1,368700,12,7,0,12,5,1,0,0,0,10,28, <=50K
673,33,5,182556,4,13,1,8,1,1,0,0,0,40,28, >50K
674,50,0,219420,15,9,1,0,1,1,0,0,0,50,28, >50K
675,22,5,240817,15,9,0,0,5,1,1,2597,0,40,28, <=50K
676,17,5,102726,9,8,0,5,5,1,0,0,0,16,28, <=50K
677,32,5,226267,1,10,1,2,1,1,0,0,0,40,27, <=50K
678,31,5,125457,15,9,0,13,3,1,0,0,0,45,28, <=50K
679,58,1,204021,15,9,4,8,3,1,0,0,0,50,28, <=50K
680,29,6,92262,15,9,0,1,5,1,0,0,0,48,28, <=50K
681,37,5,161141,6,11,1,13,1,1,0,0,0,40,23, >50K
682,34,1,190290,15,9,1,13,1,1,0,0,0,40,28, >50K
683,23,6,430828,1,10,2,8,0,4,0,0,0,40,28, <=50K
684,18,4,59342,12,7,0,2,5,1,1,0,0,5,28, <=50K
685,34,5,136721,15,9,5,8,3,1,1,0,0,40,28, <=50K
686,66,3,149422,0,4,0,10,3,1,0,0,0,4,28, <=50K
687,45,6,86644,4,13,1,14,2,1,1,0,0,55,28, <=50K
688,41,5,195124,11,14,0,8,3,1,0,0,0,35,39, <=50K
689,26,5,167350,15,9,0,5,4,1,0,0,0,30,28, <=50K
690,54,6,113000,1,10,1,12,1,1,0,0,0,40,28, <=50K
691,24,5,140027,1,10,0,3,5,4,1,0,0,45,28, <=50K
692,42,5,262425,1,10,1,14,1,1,0,0,0,50,28, <=50K
693,20,5,316702,1,10,0,14,5,1,0,0,0,20,28, <=50K
694,23,4,335453,4,13,0,7,3,1,1,0,0,20,28, <=50K
695,25,3,202480,2,12,0,10,4,1,0,0,0,45,28, <=50K
696,35,5,203628,11,14,0,14,3,1,0,0,0,60,28, >50K
697,31,5,118710,11,14,1,7,1,1,0,0,1902,40,28, >50K
698,30,5,189620,4,13,0,14,5,1,1,0,0,40,40, <=50K
699,19,5,475028,15,9,0,0,5,1,1,0,0,20,28, <=50K
700,36,6,110866,4,13,0,14,3,1,0,0,0,50,28, <=50K
701,31,5,243605,4,13,4,0,0,1,1,0,1380,40,1, <=50K
702,21,5,163870,1,10,0,9,5,1,0,0,0,30,28, <=50K
703,31,1,80145,1,10,1,13,1,1,0,0,0,40,28, <=50K
704,46,5,295566,7,16,5,14,0,1,1,25236,0,65,28, >50K
705,44,5,63042,4,13,5,8,5,1,1,0,0,50,28, >50K
706,40,5,229148,9,8,1,5,1,4,0,0,0,40,11, <=50K
707,45,5,242552,1,10,0,0,3,4,0,0,0,40,28, <=50K
708,60,5,177665,15,9,1,13,1,1,0,0,0,35,28, <=50K
709,18,5,208103,12,7,0,5,4,1,0,0,0,25,28, <=50K
710,28,5,296450,4,13,1,14,1,1,0,0,0,40,28, <=50K
711,36,5,70282,1,10,5,2,0,4,1,0,0,40,28, <=50K
712,36,5,271767,4,13,2,14,3,1,0,0,0,40,36, <=50K
713,40,5,144995,6,11,1,7,1,1,0,4386,0,40,28, <=50K
714,36,6,382635,4,13,5,2,0,1,1,0,0,35,12, <=50K
715,31,5,295697,15,9,2,5,0,4,1,0,0,40,28, <=50K
716,33,5,194141,15,9,1,3,1,1,0,0,0,40,28, <=50K
717,19,4,378418,15,9,0,7,5,1,1,0,0,40,28, <=50K
718,22,5,214399,1,10,0,0,5,1,1,0,0,15,28, <=50K
719,34,5,217460,4,13,1,8,1,1,0,0,0,45,28, >50K
720,33,5,182556,15,9,0,5,3,1,0,0,0,40,28, <=50K
721,41,5,125831,15,9,1,13,1,1,0,0,2051,60,28, <=50K
722,29,5,271328,4,13,0,14,3,1,0,4650,0,40,28, <=50K
723,50,6,50459,15,9,1,8,1,1,0,0,0,42,28, >50K
724,42,5,162140,4,13,1,8,1,1,0,7298,0,45,28, >50K
725,43,5,177937,4,13,0,14,3,1,0,0,0,40,36, >50K
726,44,5,111502,15,9,1,0,2,1,1,0,0,40,28, <=50K
727,20,5,299047,1,10,0,5,3,1,1,0,0,20,28, <=50K
728,31,5,223212,15,9,1,5,1,1,0,0,0,40,27, <=50K
729,65,1,118474,12,7,1,8,1,1,0,9386,0,59,36, >50K
730,23,5,352139,1,10,0,5,3,1,1,0,0,24,28, <=50K
731,55,5,173093,1,10,5,2,3,3,1,0,0,40,28, <=50K
732,26,5,181655,6,11,1,2,1,1,0,0,2377,45,28, <=50K
733,25,5,332702,6,11,0,5,5,1,1,0,0,15,28, <=50K
734,45,3,51164,1,10,1,10,2,4,1,0,0,40,28, <=50K
735,35,5,234901,1,10,1,13,1,1,0,2407,0,40,28, <=50K
736,36,5,131414,1,10,0,0,3,4,1,0,0,36,28, <=50K
737,43,4,260960,4,13,1,14,1,1,0,0,0,50,28, <=50K
738,56,5,156052,15,9,4,5,0,4,1,594,0,20,28, <=50K
739,42,5,279914,4,13,1,7,1,1,0,0,0,40,28, >50K
740,19,5,192453,1,10,0,5,4,1,1,0,0,25,28, <=50K
741,55,1,200939,15,9,1,11,1,1,0,0,0,72,28, <=50K
742,42,5,151408,11,14,0,8,3,1,1,14084,0,50,28, >50K
743,26,5,112847,6,11,0,7,5,1,0,0,0,40,28, <=50K
744,17,5,316929,9,8,0,9,5,1,0,0,0,20,28, <=50K
745,42,6,126319,4,13,1,14,2,1,1,0,0,40,28, >50K
746,55,5,197422,15,9,1,11,1,1,0,7688,0,40,28, >50K
747,32,5,267736,1,10,0,2,5,4,1,0,0,40,28, <=50K
748,29,5,267034,12,7,0,13,5,4,0,0,0,40,15, <=50K
749,46,4,193047,4,13,1,14,1,1,0,0,0,37,28, <=50K
750,29,4,356089,4,13,1,8,1,1,0,7688,0,40,28, >50K
751,22,5,223515,4,13,0,14,0,1,0,0,0,20,28, <=50K
752,58,1,87510,13,6,1,13,1,1,0,0,0,40,28, <=50K
753,23,5,145111,15,9,0,11,0,1,0,0,0,50,28, <=50K
754,39,5,48093,15,9,0,9,3,1,0,0,0,40,28, <=50K
755,27,5,31757,6,11,0,13,5,1,0,0,0,38,28, <=50K
756,54,5,285854,15,9,1,11,1,1,0,0,0,40,28, >50K
757,33,6,120064,4,13,0,14,3,1,1,0,0,45,28, <=50K
758,46,8,167381,15,9,1,2,2,1,1,0,0,40,28, >50K
759,37,5,103408,15,9,0,12,3,4,0,0,0,40,28, <=50K
760,36,5,101460,15,9,0,5,3,1,1,0,0,18,28, <=50K
761,59,6,420537,15,9,1,2,2,1,1,0,0,38,28, >50K
762,34,6,119411,15,9,5,1,0,1,0,0,0,40,23, <=50K
763,53,0,128272,7,16,1,8,1,1,0,0,0,70,28, >50K
764,51,5,386773,4,13,0,0,3,1,0,0,0,55,28, >50K
765,32,5,283268,13,6,2,5,0,1,1,0,0,42,28, <=50K
766,31,4,301526,1,10,3,5,4,1,0,0,0,40,28, <=50K
767,22,5,151790,1,10,1,0,2,1,1,0,0,30,0, <=50K
768,47,1,106252,4,13,5,0,3,1,1,0,0,50,28, <=50K
769,32,5,188557,15,9,0,3,3,1,0,0,0,40,28, <=50K
770,26,5,171114,1,10,0,12,3,1,1,0,0,38,28, <=50K
771,37,5,327323,3,3,2,12,3,1,0,0,0,32,3, <=50K
772,31,5,244147,15,9,5,13,0,1,0,0,0,55,28, <=50K
773,37,5,280282,6,11,1,7,2,1,1,0,0,24,28, >50K
